event_id,user_email,session_id,event_type,event_timestamp,page_url,user_agent,metadata
469,patricia.cardoso@exemplo.com,abf6f1d0-4f5b-4c48-aa28-636099b652a3,view,2024-02-02 17:34:22,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 79, ""referrer"": ""instagram.com""}"
470,victor.oliveira@exemplo.com,d2b0f1af-f910-471a-be5a-76a98cee75fc,purchase,2023-04-23 07:25:30,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 329, ""referrer"": ""direct""}"
471,victor.oliveira@exemplo.com,43210606-7a3f-4125-8fcc-3e0a0d3cee02,logout,2023-01-01 11:49:16,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 20, ""referrer"": ""google.com""}"
472,victor.oliveira@exemplo.com,a1877c12-c52f-42f0-b6c7-4c5bbae7220e,signup,2024-03-25 07:05:49,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/home"", ""duration"": 318, ""referrer"": ""facebook.com""}"
473,victor.fernandes@exemplo.com,4629e842-c03f-481f-8431-7baa2f1be224,signup,2023-12-16 04:28:20,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 93, ""referrer"": ""instagram.com""}"
474,ana.silva@exemplo.com,9cf0b51d-9b7f-49cb-a1ab-4d17be420ce4,purchase,2024-03-19 01:26:05,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/help"", ""duration"": 129, ""referrer"": ""direct""}"
475,patricia.araújo@exemplo.com,ce2e6f9f-ed60-417d-96cb-431da72e2cf2,click,2023-06-04 02:01:32,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/search"", ""duration"": 70, ""referrer"": ""direct""}"
476,gustavo.gomes@exemplo.com,cba34a7b-84bf-4a74-b9e6-f062b34775c6,purchase,2023-02-15 20:53:09,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/product/P001"", ""duration"": 445, ""referrer"": ""google.com""}"
477,ana.rocha@exemplo.com,a3cf0208-f995-4ce7-95c2-7dd16b3ba94f,click,2023-07-02 04:28:52,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 183, ""referrer"": ""instagram.com""}"
478,igor.ribeiro@exemplo.com,68f29adb-0b0a-4dbc-8c72-73da3f71de69,purchase,2023-03-20 00:30:26,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 187, ""referrer"": ""google.com""}"
479,fernanda.costa@exemplo.com,73ebcc51-7d29-4f01-b028-6836c26dfaa8,click,2023-02-16 13:50:09,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/profile"", ""duration"": 137, ""referrer"": ""instagram.com""}"
480,natalia.cardoso@exemplo.com,8d728ce9-9d75-4f05-982d-23cca9ddac64,logout,2023-12-11 15:10:52,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 574, ""referrer"": ""facebook.com""}"
481,carla.almeida@exemplo.com,d98b61a4-f225-4b18-97bc-3614f862c976,signup,2024-03-28 12:54:01,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 412, ""referrer"": ""facebook.com""}"
482,renata.freitas@exemplo.com,dbcf5b58-b1d2-48cc-8846-70ec384ed3c4,view,2023-07-23 13:06:35,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 12, ""referrer"": ""instagram.com""}"
483,quintino.moreira@exemplo.com,c2faaf45-642e-4d0d-a8a9-d7c55d8c8138,signup,2023-09-19 05:18:51,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 455, ""referrer"": ""facebook.com""}"
484,eduardo.cardoso@exemplo.com,91ba1630-2156-4dac-a25f-58ac73ed73b6,click,2023-11-22 17:50:07,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/help"", ""duration"": 155, ""referrer"": ""instagram.com""}"
485,ana.rocha@exemplo.com,902edb5c-e278-4c4f-9467-0e3d9cea602b,signup,2023-05-09 10:15:32,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 220, ""referrer"": ""google.com""}"
486,mariana.rocha@exemplo.com,4a1dd64e-d869-4f69-bf44-906eb458fcaa,logout,2023-12-07 16:18:01,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 560, ""referrer"": ""google.com""}"
487,ana.souza@exemplo.com,7ad811d2-d0fd-4a7a-a312-bbcbfa2eec50,purchase,2023-11-08 23:51:34,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/profile"", ""duration"": 132, ""referrer"": ""facebook.com""}"
488,diego.oliveira@exemplo.com,319a6845-2ce8-4ec3-9e94-5c87ffb929b5,signup,2023-10-03 17:46:16,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/help"", ""duration"": 236, ""referrer"": ""direct""}"
489,renata.silva@exemplo.com,79e1a76e-6853-490a-9ef3-db3f679e7eb6,signup,2023-06-13 05:01:40,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 310, ""referrer"": ""facebook.com""}"
490,victor.cardoso@exemplo.com,cc2cd4f4-54c3-4ec8-aecf-caef3379051e,purchase,2023-12-30 20:54:29,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/product/P001"", ""duration"": 514, ""referrer"": ""google.com""}"
491,renata.lima@exemplo.com,aecff8af-5519-48a1-a109-11ec4ca2946d,click,2023-12-09 23:29:46,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 48, ""referrer"": ""direct""}"
492,eduardo.souza@exemplo.com,6971b368-f22d-4ea4-b0a4-e5d6d1f6b309,click,2023-11-16 09:36:57,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 418, ""referrer"": ""instagram.com""}"
493,diego.almeida@exemplo.com,7a97a49b-8031-4d1b-84af-ee9db671a6fc,signup,2023-01-25 08:20:17,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 577, ""referrer"": ""facebook.com""}"
494,tatiana.almeida@exemplo.com,8b9efbbe-d54d-4b23-9e29-fa76a95cdcdd,logout,2023-01-01 00:52:24,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 108, ""referrer"": ""direct""}"
495,quintino.souza@exemplo.com,67abbcbb-4343-4d5d-b249-a9b6763ab80c,view,2023-04-05 03:43:36,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/product/P001"", ""duration"": 160, ""referrer"": ""direct""}"
496,diego.almeida@exemplo.com,a2d1b1d5-e5d5-48b3-9cc5-810d34c39469,signup,2023-09-08 22:46:27,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 143, ""referrer"": ""facebook.com""}"
497,diego.almeida@exemplo.com,918d7da3-a82f-489e-b97a-39f71210c657,purchase,2023-04-30 01:35:14,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 273, ""referrer"": ""direct""}"
498,mariana.lima@exemplo.com,0820e249-815e-4af2-ae12-8d0c3960b71d,purchase,2023-05-30 11:58:14,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/product/P001"", ""duration"": 189, ""referrer"": ""facebook.com""}"
499,tatiana.pereira@exemplo.com,bf7879e0-e522-4851-8005-62ecaa1fbd09,logout,2024-01-03 07:06:27,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/search"", ""duration"": 406, ""referrer"": ""direct""}"
500,natalia.dias@exemplo.com,c796a17e-24e6-4664-b42f-94324194a916,logout,2024-03-21 22:36:25,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 307, ""referrer"": ""instagram.com""}"
501,mariana.lima@exemplo.com,3deaaa5f-132a-4b97-8abf-4cd366a70cc0,signup,2023-03-13 23:38:41,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/search"", ""duration"": 44, ""referrer"": ""instagram.com""}"
502,juliana.souza@exemplo.com,3cf201e1-3b06-4e9a-b427-08ffe47f3ed8,view,2023-02-26 22:58:18,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 565, ""referrer"": ""instagram.com""}"
503,juliana.souza@exemplo.com,08dd1678-afab-49f8-9f45-c3c3248a0c4b,click,2023-02-19 16:15:35,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 95, ""referrer"": ""instagram.com""}"
504,gustavo.gomes@exemplo.com,ab6e94bc-1568-4d07-9b17-7ed967fb6c3f,click,2023-01-21 17:28:33,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 68, ""referrer"": ""direct""}"
505,natalia.oliveira@exemplo.com,aab83484-0537-49d0-8444-aa97364b9274,purchase,2023-09-23 12:59:00,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 538, ""referrer"": ""instagram.com""}"
506,carla.oliveira@exemplo.com,af1ec42f-292e-47f2-98df-2ca844ed05ca,signup,2023-10-16 19:09:25,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 414, ""referrer"": ""google.com""}"
507,carla.oliveira@exemplo.com,89fe6bc7-4685-4d3d-80c4-fe1a985bacb4,view,2023-03-02 00:18:49,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 441, ""referrer"": ""facebook.com""}"
508,mariana.moreira@exemplo.com,db8f61d8-8177-4afd-acc1-7635d5c1dbbd,logout,2023-03-08 05:46:10,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 237, ""referrer"": ""direct""}"
509,tatiana.araújo@exemplo.com,9dc0689f-1e4f-452d-968b-59bd0d7a8831,logout,2024-01-29 20:58:49,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 498, ""referrer"": ""instagram.com""}"
510,samuel.araújo@exemplo.com,65e32277-ed55-48d0-9846-d5fd8b02e265,signup,2023-08-14 00:46:48,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 307, ""referrer"": ""direct""}"
511,eduardo.mendes@exemplo.com,f0800fcb-c2ed-42d3-b159-167189d0ad67,logout,2023-06-05 12:37:54,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 131, ""referrer"": ""facebook.com""}"
512,renata.mendes@exemplo.com,ee1868ef-18b5-4d39-a7b2-736337457696,view,2024-01-29 06:17:43,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 108, ""referrer"": ""google.com""}"
513,samuel.pereira@exemplo.com,2b3ac95b-5c6c-43e2-addb-2b1dce9c8c89,signup,2023-03-15 02:43:20,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/product/P001"", ""duration"": 96, ""referrer"": ""facebook.com""}"
514,igor.gomes@exemplo.com,67f1be79-11af-4239-bc7d-b6af87c919e7,signup,2024-02-06 00:27:12,/search,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 217, ""referrer"": ""instagram.com""}"
515,renata.lima@exemplo.com,eb6bca7b-cae0-4d38-b88d-5787be0a7a71,view,2023-07-27 01:03:43,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/help"", ""duration"": 94, ""referrer"": ""facebook.com""}"
516,bruno.freitas@exemplo.com,e3105830-b204-41a5-b91d-76e7a8902906,purchase,2023-06-15 12:49:35,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 276, ""referrer"": ""facebook.com""}"
517,renata.rocha@exemplo.com,e156491d-e8cf-4ea9-a4e0-fcdbf35d06ca,purchase,2023-10-18 02:12:51,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 358, ""referrer"": ""facebook.com""}"
518,fernanda.costa@exemplo.com,c5542eb5-5837-4eb7-9f87-b6ac119a1b17,click,2023-12-07 11:14:52,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 152, ""referrer"": ""instagram.com""}"
519,quintino.freitas@exemplo.com,bf96878b-d744-4f9e-851d-5b0d28bc706c,signup,2024-02-20 11:07:10,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 221, ""referrer"": ""instagram.com""}"
520,natalia.dias@exemplo.com,3a8e862f-b93e-46de-926b-64818ea0e85d,click,2023-07-31 02:39:06,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 465, ""referrer"": ""facebook.com""}"
521,carla.silva@exemplo.com,a7602652-1d2f-4a28-b0ab-acca7ea4b468,click,2024-01-02 14:11:41,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 187, ""referrer"": ""instagram.com""}"
522,eduardo.freitas@exemplo.com,0e7abac8-ef4d-41c6-94bb-22bc01c6e8b0,signup,2023-08-30 01:24:37,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 412, ""referrer"": ""direct""}"
523,eduardo.silva@exemplo.com,22b309c1-5ac9-404d-a05d-ca7554471601,purchase,2023-01-26 07:31:30,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 297, ""referrer"": ""direct""}"
524,bruno.freitas@exemplo.com,f9f1fb52-8c57-43a8-8aa4-5aa7ec8b626e,logout,2024-01-10 09:50:17,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 405, ""referrer"": ""facebook.com""}"
525,gustavo.barbosa@exemplo.com,b6d575d1-7a31-4af2-a3fa-58b975877495,signup,2023-07-16 06:36:19,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 411, ""referrer"": ""google.com""}"
526,fernanda.fernandes@exemplo.com,51871adc-8ece-4b7a-8d1e-4c7f62b097d0,logout,2024-02-20 20:59:10,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 71, ""referrer"": ""facebook.com""}"
527,carla.silva@exemplo.com,30bc47a1-ebe7-443b-abd6-58fb70960cef,signup,2023-12-25 19:09:10,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 221, ""referrer"": ""instagram.com""}"
528,quintino.souza@exemplo.com,5330e464-2adf-4d2c-bf6b-ea57d222af97,view,2023-01-02 02:41:49,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/product/P001"", ""duration"": 252, ""referrer"": ""direct""}"
529,fernanda.fernandes@exemplo.com,535390d8-1185-4a89-98f8-06490f443f6b,purchase,2024-02-22 18:03:25,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 431, ""referrer"": ""facebook.com""}"
530,quintino.moreira@exemplo.com,06a24e74-fbd1-466e-97ab-c92e6e74b1ee,logout,2023-10-15 19:20:44,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 20, ""referrer"": ""google.com""}"
531,carla.silva@exemplo.com,d6b9ab6c-f3af-4ca8-8588-1491532e18f9,logout,2023-12-12 23:29:30,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 243, ""referrer"": ""google.com""}"
532,mariana.moreira@exemplo.com,ca52c377-1ecc-4c36-8c77-143d76164583,purchase,2024-04-01 05:20:16,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 168, ""referrer"": ""google.com""}"
533,bruno.dias@exemplo.com,c76fd9a1-a6e9-41f1-ab63-1e4cbde7dd9c,click,2024-03-15 06:17:41,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 346, ""referrer"": ""direct""}"
534,victor.fernandes@exemplo.com,e05287d0-e813-4b52-bd5c-798b663c642d,purchase,2023-11-13 20:50:28,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 297, ""referrer"": ""facebook.com""}"
535,helena.fernandes@exemplo.com,00ca8c31-b233-4c3a-b7e2-fd0f6154a5c5,purchase,2023-02-14 07:19:34,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 197, ""referrer"": ""direct""}"
536,victor.silva@exemplo.com,a0cbe4f9-bd02-4bc1-a3c5-e76a28f7f6d6,purchase,2024-03-09 14:13:54,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/search"", ""duration"": 93, ""referrer"": ""instagram.com""}"
537,mariana.lima@exemplo.com,b62fd6bc-482f-4276-a11d-7d1bb8b85872,view,2023-06-18 23:45:26,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/search"", ""duration"": 366, ""referrer"": ""instagram.com""}"
538,juliana.gomes@exemplo.com,38aa8423-7874-4c83-8d71-c778031ca5a2,purchase,2023-05-13 05:11:04,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 114, ""referrer"": ""facebook.com""}"
539,ana.barbosa@exemplo.com,65d8157b-7c61-4a6f-8cd2-7341ebe213a0,purchase,2023-08-09 23:59:20,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/product/P001"", ""duration"": 378, ""referrer"": ""instagram.com""}"
540,eduardo.costa@exemplo.com,c0ccb297-eacc-493b-b502-9bf3f344275b,signup,2024-02-12 05:08:43,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 392, ""referrer"": ""direct""}"
541,bruno.freitas@exemplo.com,c7cdcb54-70a5-4e81-8b5a-823c473e30de,click,2023-08-06 10:18:01,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 162, ""referrer"": ""direct""}"
542,eduardo.cardoso@exemplo.com,bf6676c7-fde1-4dd6-9df8-88773eac9d91,view,2023-04-25 07:17:53,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/home"", ""duration"": 41, ""referrer"": ""instagram.com""}"
543,eduardo.pereira@exemplo.com,da7a0d70-59c6-48b2-bac7-bdd8161abbbe,purchase,2023-11-23 04:37:11,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/product/P001"", ""duration"": 497, ""referrer"": ""google.com""}"
544,mariana.lima@exemplo.com,5393fa39-8784-42cf-9084-034601569bb5,signup,2023-11-17 00:13:39,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/profile"", ""duration"": 412, ""referrer"": ""google.com""}"
545,gustavo.gomes@exemplo.com,26eb7154-4c9f-4a0b-ad58-09c940671aea,purchase,2023-04-01 17:38:47,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 386, ""referrer"": ""facebook.com""}"
546,helena.martins@exemplo.com,1307decb-b2a9-4f70-a19a-b87377c34511,signup,2023-02-04 07:33:49,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 574, ""referrer"": ""facebook.com""}"
547,gustavo.gomes@exemplo.com,077f2100-0be1-4d0d-b787-a627730a4361,logout,2023-04-06 11:16:06,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/checkout"", ""duration"": 368, ""referrer"": ""facebook.com""}"
548,victor.costa@exemplo.com,3635ef7f-e639-4e32-b620-4c81ffd8d029,logout,2024-02-02 14:03:55,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 526, ""referrer"": ""instagram.com""}"
549,eduardo.costa@exemplo.com,408b74ea-640d-433d-940d-33705f39b128,click,2024-04-03 08:32:49,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 332, ""referrer"": ""facebook.com""}"
550,eduardo.cardoso@exemplo.com,16bc8a31-65cc-4659-8ddf-11814dbec62d,purchase,2023-05-21 20:47:20,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 480, ""referrer"": ""direct""}"
551,ana.silva@exemplo.com,c77241d6-196c-424b-a165-cf7ae85a19f0,signup,2023-01-29 16:43:35,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/home"", ""duration"": 219, ""referrer"": ""direct""}"
552,igor.gomes@exemplo.com,88c87d92-20ab-401c-b3c2-1749b1bf51cf,logout,2023-03-23 21:44:52,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/profile"", ""duration"": 524, ""referrer"": ""instagram.com""}"
553,ana.souza@exemplo.com,41209a6d-4532-4c2c-af7c-8b924da2f7e4,view,2023-11-14 21:24:05,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 477, ""referrer"": ""google.com""}"
554,carla.oliveira@exemplo.com,6772d4fa-25ce-4321-b014-92ca6c45b938,signup,2023-08-12 10:47:42,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 568, ""referrer"": ""facebook.com""}"
555,eduardo.souza@exemplo.com,743c38c0-da44-4b63-bb9d-cd95c1cd356c,click,2024-01-09 15:13:21,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/profile"", ""duration"": 536, ""referrer"": ""google.com""}"
556,fernanda.ribeiro@exemplo.com,9c6054e7-3fce-419c-a12d-73f4900abb6f,view,2023-09-18 15:52:45,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 195, ""referrer"": ""facebook.com""}"
557,eduardo.souza@exemplo.com,103c7484-f32d-476a-a6f2-4631950015fd,view,2023-05-14 21:59:53,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/product/P001"", ""duration"": 542, ""referrer"": ""instagram.com""}"
558,fernanda.moreira@exemplo.com,44d71f9e-f940-48a4-9faa-55dddc4f7d1a,view,2023-08-12 01:43:07,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/profile"", ""duration"": 424, ""referrer"": ""direct""}"
559,mariana.oliveira@exemplo.com,9c27cfb7-29bc-4aa7-8f28-f58e59cf93ae,view,2024-03-17 15:24:02,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/product/P001"", ""duration"": 26, ""referrer"": ""instagram.com""}"
560,renata.freitas@exemplo.com,468d0500-960a-4896-ae20-9927483e3804,click,2023-05-12 07:44:33,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/checkout"", ""duration"": 177, ""referrer"": ""instagram.com""}"
561,juliana.araújo@exemplo.com,cdd7c2df-7ffe-4231-b9f3-2bbdb008b801,signup,2023-07-25 13:16:07,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/home"", ""duration"": 99, ""referrer"": ""direct""}"
562,mariana.cardoso@exemplo.com,bdcaa651-0789-4363-b722-ac96bd60a5ea,purchase,2023-09-06 07:29:33,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/help"", ""duration"": 26, ""referrer"": ""direct""}"
563,fernanda.oliveira@exemplo.com,c182ba0d-d7fb-4dd0-b599-3775de311de7,click,2024-04-12 01:06:26,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),"{""page"": ""/help"", ""duration"": 586, ""referrer"": ""facebook.com""}"
564,gustavo.moreira@exemplo.com,0ad42275-dcc8-46b2-aaa8-9c8934ad3e6d,click,2023-09-22 22:57:45,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/search"", ""duration"": 130, ""referrer"": ""direct""}"
565,quintino.freitas@exemplo.com,5526f0b7-af9c-4986-ad66-ea9892101a66,signup,2023-10-22 18:31:15,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/search"", ""duration"": 471, ""referrer"": ""direct""}"
566,tatiana.pereira@exemplo.com,21a4328b-3502-498a-a800-cf3478d3a09c,purchase,2023-05-17 06:37:13,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/help"", ""duration"": 296, ""referrer"": ""facebook.com""}"
567,victor.oliveira@exemplo.com,b7338af5-004c-4ad7-b4eb-64bf5779de0a,purchase,2023-09-18 22:56:29,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 129, ""referrer"": ""google.com""}"
568,tatiana.araújo@exemplo.com,ea6cb6ff-0a31-4237-a05a-6af3b2efd253,logout,2024-04-12 05:09:22,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/help"", ""duration"": 298, ""referrer"": ""instagram.com""}"
569,igor.silva@exemplo.com,19cc41aa-8cbe-4f2d-b0c9-4ea2cdc44644,purchase,2023-09-07 10:24:13,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/home"", ""duration"": 6, ""referrer"": ""google.com""}"
570,otavio.cardoso@exemplo.com,de3a95f1-9cb7-4e06-956e-ae635de6dde0,signup,2024-04-21 16:50:58,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),"{""page"": ""/checkout"", ""duration"": 66, ""referrer"": ""direct""}"
571,ana.freitas@exemplo.com,88b3a0ed-94e0-4d78-9fb9-1933a2c25bea,purchase,2023-12-20 21:38:55,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),"{""page"": ""/product/P001"", ""duration"": 426, ""referrer"": ""google.com""}"
572,otavio.silva@exemplo.com,ad501f43-cf24-43ea-a22b-e629ede5805d,click,2023-05-20 06:23:43,/search,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),"{""page"": ""/checkout"", ""duration"": 161, ""referrer"": ""instagram.com""}"
