order_id,customer_id,product_code_orders,order_date,amount,currency,order_status,shipping_address,payment_method,full_name,email,registration_date,birth_date,state,phone_number,customer_segment,event_id,session_id,event_type,event_timestamp,page_url,user_agent,metadata_page,metadata_duration,metadata_referrer,product_code_events
1138,57,P011,2023-05-27,"2,178.69",USD,cancelled,Rua 105 -  Bairro Lima -  Cidade X,boleto,Fernanda Oliveira,fernanda.oliveira@exemplo.com,2022-11-09,1992-08-31,SP,(99) 6187-8098,C,138,93667565-f845-4696-b4b1-62508e19ff96,logout,2023-11-26 09:18:24,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,27,facebook.com,
1139,37,P030,2023-03-03,"4,369.95",USD,shipped,Rua 27 -  Bairro Oliveira -  Cidade X,pix,Quintino Freitas,quintino.freitas@exemplo.com,2022-10-13,1960-05-08,RJ,(51) 1331-4008,A,139,11e92a38-9628-43ef-9f3a-8c4f565903f8,click,2023-05-10 08:51:43,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,345,google.com,
1140,88,P011,2023-07-10,"4.430,76",BRL,cancelled,Rua 152 -  Bairro Barbosa -  Cidade X,boleto,Juliana Souza,juliana.souza@exemplo.com,2023-05-23,1981-11-24,BA,(27) 6983-3811,B,140,2931dbae-236b-4285-be30-b70d17f4c567,purchase,2023-08-28 03:32:45,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/search,372,instagram.com,
1141,2,P001,2024-04-10,"982,85",BRL,cancelled,Rua 77 -  Bairro Martins -  Cidade X,pix,Carla Silva,,2020-04-27,1961-09-17,RS,(31) 2097-3369,D,141,24347215-4ccc-4668-b38a-653796edaf25,logout,2023-03-12 16:28:39,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,597,direct,
1142,19,P011,2023-10-17,"2,438.23",EUR,shipped,Rua 154 -  Bairro Moreira -  Cidade X,credit_card,Victor Oliveira,victor.oliveira@exemplo.com,2021-03-07,1986-10-03,RS,(98) 8755-7658,D,142,8a3e7f95-aaa2-449d-a223-b656314bdf9e,purchase,2023-01-14 21:28:45,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,598,direct,
1143,100,P001,2024-09-11,"4.751,91",BRL,shipped,Rua 45 -  Bairro Araújo -  Cidade X,credit_card,Samuel Pereira,,2022-08-30,1998-08-19,SP,(83) 1770-8914,D,143,cda1cf84-ae4d-4d21-8a6d-43ae7e891c01,logout,2023-09-14 10:45:38,/home,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/help,346,direct,
1144,14,P003,2023-05-25,"3,207.24",USD,pending,Rua 39 -  Bairro Fernandes -  Cidade X,pix,Juliana Martins,juliana.martins@exemplo.com,2021-09-11,1980-10-31,BA,(27) 6407-9103,A,144,7258a086-831b-42c5-a3ce-addb3aa8cd8b,signup,2023-08-02 17:39:52,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),/home,259,direct,
1145,63,P011,2024-05-26,"4.205,17",BRL,shipped,Rua 42 -  Bairro Araújo -  Cidade X,boleto,Ana Freitas,ana.freitas@exemplo.com,2023-08-14,1962-12-27,MG,(18) 1049-9678,D,145,a1b411d8-0f49-45e1-9bad-c8bf5873f67f,click,2023-10-09 23:41:40,/profile,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,404,google.com,
1146,33,P011,2023-05-30,"3.415,22",BRL,delivered,Rua 129 -  Bairro Almeida -  Cidade X,pix,Ana Barbosa,ana.barbosa@exemplo.com,2020-09-20,1970-02-14,RJ,(30) 2963-9016,A,146,03e62030-6405-4ef0-ac03-6db002cd51e6,purchase,2023-01-07 22:09:36,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/help,279,instagram.com,
1147,89,P003,2024-02-14,"2,077.27",USD,shipped,Rua 43 -  Bairro Moreira -  Cidade X,boleto,Renata Freitas,renata.freitas@exemplo.com,2019-10-31,1989-08-13,RS,(93) 2812-9779,D,147,ffff2bd6-38f4-46d4-8ce0-d5386c94e76f,signup,2023-08-13 23:20:10,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/product/P001,244,direct,
1148,79,P003,2024-04-05,594.35,EUR,pending,Rua 89 -  Bairro Silva -  Cidade X,pix,Juliana Araujo,juliana.araujo@exemplo.com,2020-05-02,1996-09-10,BA,(48) 1855-5264,D,148,f1bfe176-303c-49ef-af8a-1033b2b62179,signup,2023-07-13 18:06:11,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,33,facebook.com,
1149,53,P002,2023-08-16,"2,996.97",USD,shipped,Rua 173 -  Bairro Rocha -  Cidade X,boleto,Renata Lima,,2022-04-15,1998-01-20,RJ,(38) 1803-4723,A,149,31afb8fa-1583-4726-849a-80da53a27017,purchase,2023-09-09 00:54:13,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/help,38,instagram.com,
1150,11,P021,2024-04-26,225.87,USD,shipped,Rua 62 -  Bairro Costa -  Cidade X,pix,Helena Fernandes,helena.fernandes@exemplo.com,2021-08-10,1959-06-24,SP,(75) 6970-1917,A,150,ca2d34b2-08b1-4d4c-9350-0ccb10affc7e,signup,2023-10-13 06:05:25,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,221,instagram.com,P001
1151,19,P011,2024-06-18,"1,889.60",EUR,cancelled,Rua 105 -  Bairro Araújo -  Cidade X,boleto,Victor Oliveira,victor.oliveira@exemplo.com,2021-03-07,1986-10-03,RS,(98) 8755-7658,D,151,51ba427f-6b68-4afd-aaa1-1a5bae176d10,logout,2023-05-16 19:54:54,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),/home,394,google.com,
1152,67,P003,2024-01-28,"4,582.74",EUR,shipped,Rua 60 -  Bairro Almeida -  Cidade X,pix,Renata Lima,,2021-11-26,1997-02-02,RS,(16) 3286-4769,D,152,e05dd57b-c7b1-4388-a341-1d0fbf3db849,purchase,2023-05-28 17:47:46,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/product/P001,434,instagram.com,
1153,26,P021,2023-06-19,"2,395.75",USD,delivered,Rua 103 -  Bairro Lima -  Cidade X,pix,Renata Dias,renata.dias@exemplo.com,2020-01-17,1956-08-06,SP,(49) 8081-4737,A,153,42318162-acfe-4cec-b7c0-3f74e83b7f57,signup,2023-04-08 10:33:36,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/search,76,google.com,
1154,6,P010,2023-06-27,"3,150.92",EUR,delivered,Rua 16 -  Bairro Araújo -  Cidade X,credit_card,Tatiana Almeida,tatiana.almeida@exemplo.com,2020-05-11,1994-09-10,RS,(55) 3451-7636,A,154,46c22028-52ca-44ea-9a6d-ede6e2938313,click,2023-07-18 05:11:04,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,326,facebook.com,
1155,56,P010,2025-02-19,"1,074.00",EUR,cancelled,Rua 191 -  Bairro Gomes -  Cidade X,pix,Samuel Araujo,samuel.araujo@exemplo.com,2019-10-01,2000-08-13,RJ,(47) 8577-2020,B,155,b8129038-2b19-4e9d-a87c-23595ab8d48c,view,2023-06-21 07:12:24,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,295,facebook.com,
1156,39,P030,2025-03-15,"1.326,65",BRL,delivered,Rua 13 -  Bairro Ribeiro -  Cidade X,boleto,Victor Cardoso,,2022-08-15,1962-01-06,BA,(20) 8152-2302,B,156,07f84e1e-c136-4f5d-bf3e-4a7840210589,logout,2023-11-13 02:14:34,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,412,direct,
1157,1,P002,2025-10-03,"3,699.62",USD,pending,Rua 133 -  Bairro Barbosa -  Cidade X,boleto,Eduardo Mendes,eduardo.mendes@exemplo.com,2022-04-04,2002-04-12,MG,(15) 8939-9366,A,157,f57b3f60-e40b-4c1e-9b26-a0bb109c7057,logout,2023-12-27 20:09:40,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,418,google.com,
1158,32,P002,2024-12-05,243.14,USD,cancelled,Rua 118 -  Bairro Souza -  Cidade X,credit_card,Tatiana Mendes,tatiana.mendes@exemplo.com,2022-10-27,2000-08-17,SP,(82) 9206-9568,A,158,259dedce-6e31-4d7b-abe6-77e00201d81c,signup,2023-07-19 11:05:00,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/help,405,facebook.com,
1159,59,P002,2024-01-30,"4,098.27",EUR,cancelled,Rua 181 -  Bairro Lima -  Cidade X,pix,Bruno Freitas,bruno.freitas@exemplo.com,2023-06-27,1976-09-27,RJ,(78) 1068-3465,B,159,97174038-1d39-42b2-a8ef-6b4b3a4b3617,purchase,2024-04-02 05:27:43,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),/profile,173,direct,P001
1160,82,P003,2025-01-21,457.13,USD,delivered,Rua 165 -  Bairro Cardoso -  Cidade X,credit_card,Eduardo Martins,eduardo.martins@exemplo.com,2019-02-06,1998-10-07,RJ,(62) 9889-9062,D,160,2fb4ec99-2800-4c08-b846-742e7e0261f0,logout,2024-04-09 18:36:11,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/home,573,direct,
1161,100,P002,2024-12-26,"1.267,69",BRL,cancelled,Rua 194 -  Bairro Ribeiro -  Cidade X,pix,Samuel Pereira,,2022-08-30,1998-08-19,SP,(83) 1770-8914,D,161,5b80b80c-87ca-4491-a077-261161699f1a,view,2023-04-06 07:30:53,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,432,instagram.com,
1162,5,P030,2023-11-11,"4.078,49",BRL,cancelled,Rua 191 -  Bairro Oliveira -  Cidade X,credit_card,Natalia Dias,natalia.dias@exemplo.com,2022-10-21,1978-02-11,RS,(33) 8512-6624,D,162,14e074e3-353f-4347-a10e-6bf6b859b89e,view,2023-11-06 16:15:13,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/home,302,google.com,
1163,4,P030,2024-05-17,"2,836.47",USD,shipped,Rua 115 -  Bairro Araújo -  Cidade X,paypal,Gustavo Oliveira,gustavo.oliveira@exemplo.com,2020-06-22,2001-06-10,MG,(27) 7593-4372,B,163,3ffd1f40-e5e6-4638-86f7-1a7a485864b4,logout,2024-03-11 04:32:12,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/help,531,facebook.com,
1164,42,P020,2023-03-06,"1,189.19",USD,pending,Rua 84 -  Bairro Dias -  Cidade X,paypal,Bruno Lima,bruno.lima@exemplo.com,2019-03-11,1980-10-12,SP,(38) 3050-4035,C,164,abc66512-33e4-46d0-b3c8-5b20a2b618cf,click,2023-07-12 10:00:28,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/home,277,direct,
1165,70,P003,2025-03-02,"1,111.63",EUR,shipped,Rua 114 -  Bairro Souza -  Cidade X,paypal,Samuel Pereira,,2023-02-16,1968-04-17,RJ,(60) 1949-9720,C,165,6bc1420e-5c90-4835-8942-8c15bfb25c7e,signup,2023-04-25 12:37:48,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,159,instagram.com,
1166,30,P001,2023-11-05,"3.480,93",BRL,pending,Rua 82 -  Bairro Gomes -  Cidade X,pix,Fernanda Fernandes,fernanda.fernandes@exemplo.com,2022-07-15,1953-07-09,SP,(27) 2149-2216,B,166,7b686317-2160-453a-a9a3-35181eb4a823,logout,2023-04-22 14:27:41,/checkout,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/search,278,direct,
1167,70,P010,2023-03-25,"3,339.00",EUR,delivered,Rua 121 -  Bairro Almeida -  Cidade X,boleto,Samuel Pereira,,2023-02-16,1968-04-17,RJ,(60) 1949-9720,C,167,b23f0d0d-0a76-4d0e-9a52-5971b3e2878c,view,2024-03-22 12:58:21,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/checkout,297,direct,
1168,28,P002,2024-11-07,"3,941.66",USD,pending,Rua 150 -  Bairro Cardoso -  Cidade X,boleto,Ana Souza,ana.souza@exemplo.com,2023-02-07,1982-05-04,BA,(75) 8804-2750,A,168,ba906e8d-b310-4b3f-8983-7ffe44b18c43,click,2023-07-27 03:43:27,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/checkout,406,instagram.com,
1169,86,P010,2024-04-01,"1,665.81",EUR,shipped,Rua 153 -  Bairro Martins -  Cidade X,credit_card,Mariana Moreira,mariana.moreira@exemplo.com,2023-05-16,1963-02-25,MG,(76) 2029-1267,A,169,0d80d2e9-75b3-495e-84b3-29cb946a559f,click,2023-04-16 20:05:47,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/checkout,335,facebook.com,P001
1170,77,P001,2023-07-04,"3,383.74",EUR,shipped,Rua 147 -  Bairro Almeida -  Cidade X,credit_card,Patricia Araujo,patricia.araujo@exemplo.com,2022-10-07,1979-05-05,MG,(74) 9989-9117,B,170,06d358f5-8afb-4df5-a0b4-9212b2d2a903,view,2023-03-18 09:43:55,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,271,instagram.com,
1171,64,P011,2024-02-11,"1.487,66",BRL,pending,Rua 20 -  Bairro Dias -  Cidade X,pix,Juliana Oliveira,juliana.oliveira@exemplo.com,2023-04-01,1995-06-20,BA,(55) 2552-8886,A,171,6cb88ec1-9179-45da-a136-f2cd933e55cd,logout,2023-03-01 21:04:40,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,30,facebook.com,P001
1172,84,P003,2023-10-07,590.92,USD,delivered,Rua 38 -  Bairro Cardoso -  Cidade X,credit_card,Juliana Ribeiro,juliana.ribeiro@exemplo.com,2023-05-05,1966-11-15,BA,(86) 4399-6363,A,172,fa17295f-173e-45a1-a5cd-dda4d77cdba6,logout,2023-02-05 02:07:47,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,77,instagram.com,
1173,45,P002,2024-02-26,"3,169.19",EUR,pending,Rua 90 -  Bairro Souza -  Cidade X,paypal,Diego Almeida,diego.almeida@exemplo.com,2023-05-11,1990-08-05,SP,(50) 1067-7972,D,173,e5564da6-dbfa-478e-83a8-9145d93c3cac,logout,2023-12-29 07:50:03,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/checkout,267,direct,P001
1174,67,P030,2023-11-01,"3.583,40",BRL,delivered,Rua 56 -  Bairro Ribeiro -  Cidade X,pix,Renata Lima,,2021-11-26,1997-02-02,RS,(16) 3286-4769,D,174,6fe41581-91d0-41c0-afca-e1c809987edc,purchase,2024-04-19 20:36:40,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/checkout,49,google.com,
1175,92,P030,2024-07-07,"4,244.87",EUR,pending,Rua 8 -  Bairro Ribeiro -  Cidade X,paypal,Mariana Rocha,,2021-05-12,1995-02-18,RS,(99) 1049-5155,B,175,d4193de1-2c78-44b6-b211-19c351ca199f,logout,2023-12-16 09:07:43,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/checkout,309,direct,
1176,69,P002,2023-11-26,"764,30",BRL,cancelled,Rua 85 -  Bairro Pereira -  Cidade X,pix,Victor Costa,victor.costa@exemplo.com,2022-03-20,1996-04-21,MG,(66) 6689-7006,A,176,c7c3d61d-4a51-4855-9339-8648d65052f5,signup,2023-04-28 02:01:41,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/search,249,instagram.com,
1177,59,P002,2024-01-05,"1,023.50",EUR,cancelled,Rua 72 -  Bairro Cardoso -  Cidade X,boleto,Bruno Freitas,bruno.freitas@exemplo.com,2023-06-27,1976-09-27,RJ,(78) 1068-3465,B,177,5e187224-ea80-4d8f-b0fc-5d07f76276af,purchase,2024-03-06 20:11:32,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/home,269,google.com,
1178,34,P003,2024-07-25,"4,754.53",EUR,delivered,Rua 189 -  Bairro Souza -  Cidade X,paypal,Fernanda Freitas,fernanda.freitas@exemplo.com,2020-08-17,1979-03-14,MG,(87) 5140-9027,A,178,fec30987-b94a-401c-9573-0044f1ec0b50,view,2023-08-11 10:36:16,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,422,direct,
1179,5,P020,2024-03-02,"1.946,33",BRL,pending,Rua 179 -  Bairro Cardoso -  Cidade X,paypal,Natalia Dias,natalia.dias@exemplo.com,2022-10-21,1978-02-11,RS,(33) 8512-6624,D,179,7a680554-e4ed-44a8-9cf5-3e3f397901c9,logout,2023-11-02 15:01:42,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/product/P001,39,instagram.com,
1180,49,P003,2025-03-14,"3,669.01",USD,pending,Rua 190 -  Bairro Mendes -  Cidade X,boleto,Gustavo Cardoso,gustavo.cardoso@exemplo.com,2019-01-06,2002-08-06,RS,(22) 5662-1318,B,180,96fcfc9b-7ec7-48ad-b4b6-b46ca41a1d90,signup,2023-05-12 03:26:00,/help,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/checkout,454,direct,
1181,4,P020,2024-01-08,"3.589,51",BRL,delivered,Rua 175 -  Bairro Fernandes -  Cidade X,paypal,Gustavo Oliveira,gustavo.oliveira@exemplo.com,2020-06-22,2001-06-10,MG,(27) 7593-4372,B,181,eb4c872e-a5b7-4603-8019-596359cf6c98,logout,2023-02-16 09:42:52,/search,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,367,facebook.com,
1182,92,P002,2023-07-02,335.92,EUR,shipped,Rua 75 -  Bairro Martins -  Cidade X,pix,Mariana Rocha,,2021-05-12,1995-02-18,RS,(99) 1049-5155,B,182,7bc3bf90-3a3a-460a-904b-84b5cf3b2e6d,purchase,2024-04-15 07:29:55,/profile,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/profile,566,google.com,
1183,26,P021,2025-01-18,"1.945,36",BRL,pending,Rua 90 -  Bairro Cardoso -  Cidade X,paypal,Renata Dias,renata.dias@exemplo.com,2020-01-17,1956-08-06,SP,(49) 8081-4737,A,183,34dcc1cf-33a0-4d05-bcb0-71c59155093e,view,2023-09-18 03:05:46,/profile,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/product/P001,275,google.com,
1184,59,P010,2024-06-28,"2.129,86",BRL,cancelled,Rua 21 -  Bairro Moreira -  Cidade X,pix,Bruno Freitas,bruno.freitas@exemplo.com,2023-06-27,1976-09-27,RJ,(78) 1068-3465,B,184,0695ee4a-8ee7-431c-a88e-fcd1276ee6ed,logout,2023-10-03 15:36:46,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),/help,14,google.com,P001
1185,21,P002,2024-03-18,"2,077.57",EUR,pending,Rua 125 -  Bairro Barbosa -  Cidade X,boleto,Juliana Mendes,juliana.mendes@exemplo.com,2021-01-02,1993-01-04,MG,(11) 3939-2863,D,185,8c082933-4f7e-40db-8de1-c48fab6af6da,click,2023-04-03 13:08:11,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),/help,18,direct,
1186,17,P001,2024-09-12,"4,830.53",USD,shipped,Rua 74 -  Bairro Silva -  Cidade X,paypal,Fernanda Silva,fernanda.silva@exemplo.com,2019-01-14,1966-06-09,SP,(82) 1630-7831,B,186,a4982718-86e9-48c0-8ae2-0a3082b4bd8d,purchase,2024-01-11 23:51:40,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/checkout,578,direct,P001
1187,82,P011,2024-05-14,"3,546.41",EUR,delivered,Rua 34 -  Bairro Fernandes -  Cidade X,paypal,Eduardo Martins,eduardo.martins@exemplo.com,2019-02-06,1998-10-07,RJ,(62) 9889-9062,D,187,0ddbf346-69b3-4464-8618-96e3aaef2966,logout,2024-01-08 16:19:11,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),/profile,430,direct,P001
1188,49,P003,2025-05-01,"4,181.63",EUR,delivered,Rua 123 -  Bairro Costa -  Cidade X,pix,Gustavo Cardoso,gustavo.cardoso@exemplo.com,2019-01-06,2002-08-06,RS,(22) 5662-1318,B,188,175b3acc-a06e-4877-a32c-2b4d23e5e71f,purchase,2023-01-20 18:48:26,/checkout,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,376,google.com,
1189,89,P020,2024-04-05,863.67,USD,shipped,Rua 97 -  Bairro Gomes -  Cidade X,paypal,Renata Freitas,renata.freitas@exemplo.com,2019-10-31,1989-08-13,RS,(93) 2812-9779,D,189,37817a2e-f76b-4ee5-ab75-4a3f82f338c4,view,2023-01-10 06:06:37,/profile,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/home,413,google.com,
1190,41,P030,2024-12-09,"1.918,60",BRL,delivered,Rua 100 -  Bairro Cardoso -  Cidade X,boleto,Eduardo Costa,eduardo.costa@exemplo.com,2020-08-21,1959-10-01,RS,(92) 7439-5423,D,190,57e88558-3ebc-4069-9e30-6ab10613c123,click,2023-11-06 13:07:42,/checkout,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/search,164,direct,
1191,87,P030,2023-08-01,"2,790.86",EUR,cancelled,Rua 119 -  Bairro Martins -  Cidade X,paypal,Gustavo Gomes,gustavo.gomes@exemplo.com,2023-07-11,1951-08-25,MG,(94) 4453-5789,A,191,54b02ef3-4349-4147-8b5e-92d96fdc50b6,purchase,2023-04-05 07:06:24,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),/profile,476,instagram.com,
1192,86,P010,2023-11-26,"2,584.06",USD,delivered,Rua 48 -  Bairro Dias -  Cidade X,credit_card,Mariana Moreira,mariana.moreira@exemplo.com,2023-05-16,1963-02-25,MG,(76) 2029-1267,A,192,275e6525-d273-4b5c-8ea0-b8aab662ee93,logout,2023-10-17 18:17:59,/help,Mozilla/5.0 (Linux; Android 10; SM-G973F),/home,34,google.com,
1193,90,P001,2024-08-26,"1.532,30",BRL,delivered,Rua 127 -  Bairro Cardoso -  Cidade X,boleto,Ana Silva,ana.silva@exemplo.com,2023-01-05,1971-06-04,RS,(97) 1250-2899,A,193,16213e16-604a-4cbf-8673-aa5dacd301b7,signup,2024-02-05 19:19:43,/product/P001,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/product/P001,317,facebook.com,P001
1194,37,P010,2023-08-09,"4,276.80",EUR,cancelled,Rua 41 -  Bairro Lima -  Cidade X,credit_card,Quintino Freitas,quintino.freitas@exemplo.com,2022-10-13,1960-05-08,RJ,(51) 1331-4008,A,194,d4275cbf-20d7-49e9-bb4e-a9fdaed76df1,purchase,2023-03-03 21:51:22,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/search,489,direct,P001
1195,66,P030,2024-10-31,"3.008,67",BRL,pending,Rua 110 -  Bairro Fernandes -  Cidade X,pix,Tatiana Dias,tatiana.dias@exemplo.com,2020-12-28,1960-10-11,RJ,(38) 5604-2709,C,195,0f7fa116-abe8-46ad-af9b-545788c4923f,view,2023-11-10 07:16:29,/home,Mozilla/5.0 (Linux; Android 10; SM-G973F),/checkout,453,direct,
1196,99,P030,2024-01-22,"2.912,51",BRL,shipped,Rua 61 -  Bairro Moreira -  Cidade X,paypal,Fernanda Moreira,fernanda.moreira@exemplo.com,2019-04-19,1965-03-17,BA,(54) 4615-9067,A,196,c70c5b62-be47-4b6e-b2d1-0726b26820a3,purchase,2024-01-30 18:22:13,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,371,facebook.com,
1197,53,P020,2023-04-29,"2,763.74",EUR,delivered,Rua 151 -  Bairro Rocha -  Cidade X,paypal,Renata Lima,,2022-04-15,1998-01-20,RJ,(38) 1803-4723,A,197,2193dc14-08d2-4180-b32c-b6a15b6adc38,view,2023-04-09 16:39:24,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),/product/P001,393,facebook.com,P001
1198,6,P001,2023-01-05,"1,394.64",EUR,cancelled,Rua 160 -  Bairro Freitas -  Cidade X,paypal,Tatiana Almeida,tatiana.almeida@exemplo.com,2020-05-11,1994-09-10,RS,(55) 3451-7636,A,198,105da5b8-1b46-47fe-acec-92064e9a5afa,view,2023-04-13 01:45:55,/home,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7),/help,137,direct,
1199,31,P011,2025-11-02,"3.929,89",BRL,pending,Rua 74 -  Bairro Ribeiro -  Cidade X,credit_card,Fernanda Costa,fernanda.costa@exemplo.com,2023-09-10,1961-07-19,RJ,(21) 9787-2987,C,199,def763c6-ad7d-4377-bf97-3f1d3a24bb0a,purchase,2023-03-08 00:00:37,/checkout,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/profile,253,direct,
1200,46,P001,2025-02-22,985.36,EUR,delivered,Rua 44 -  Bairro Dias -  Cidade X,boleto,Tatiana Moreira,tatiana.moreira@exemplo.com,2020-08-19,2000-06-15,SP,(60) 6329-6231,D,200,c6fe8961-0152-498b-b7c5-ec0424720650,click,2023-12-05 00:47:42,/search,Mozilla/5.0 (Linux; Android 10; SM-G973F),/search,242,instagram.com,
1201,22,P021,2024-08-21,"2,949.67",USD,cancelled,Rua 101 -  Bairro Mendes -  Cidade X,credit_card,Fernanda Martins,fernanda.martins@exemplo.com,2019-06-28,1981-09-25,RS,(97) 5918-5323,A,201,d7a5b858-e6e1-4001-b437-96816b4e72bb,click,2023-10-18 08:36:57,/product/P001,Mozilla/5.0 (Linux; Android 10; SM-G973F),/search,367,direct,P001
1202,22,P002,2023-02-28,"3.685,32",BRL,pending,Rua 9 -  Bairro Dias -  Cidade X,credit_card,Fernanda Martins,fernanda.martins@exemplo.com,2019-06-28,1981-09-25,RS,(97) 5918-5323,A,202,0d8a9b46-456f-42b7-88ec-6eab22216249,logout,2023-09-22 10:22:50,/product/P001,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/profile,25,facebook.com,P001
1203,39,P001,2024-09-22,204.31,EUR,cancelled,Rua 40 -  Bairro Araújo -  Cidade X,pix,Victor Cardoso,,2022-08-15,1962-01-06,BA,(20) 8152-2302,B,203,79bc50ec-fe0e-409c-95a8-70575a5d23c8,signup,2023-04-04 18:20:25,/help,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/product/P001,77,instagram.com,
1204,74,P011,2024-02-11,"4,259.01",EUR,shipped,Rua 6 -  Bairro Barbosa -  Cidade X,credit_card,Igor Mendes,igor.mendes@exemplo.com,2020-09-14,1982-04-14,RS,(80) 7177-8777,D,204,47af86d2-47e1-48a2-88d8-2e9985ccc574,view,2024-04-18 09:03:51,/help,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/product/P001,249,direct,
1205,36,P030,2024-03-01,"3.476,96",BRL,shipped,Rua 174 -  Bairro Fernandes -  Cidade X,boleto,Natalia Cardoso,natalia.cardoso@exemplo.com,2023-11-21,1994-01-24,SP,(50) 4384-7228,B,205,1e25ceef-38e9-456f-be6f-0eaf3daabf18,purchase,2023-01-15 14:41:23,/home,Mozilla/5.0 (Windows NT 10.0; Win64; x64),/home,5,facebook.com,
1206,40,P010,2023-01-11,855.47,EUR,shipped,Rua 73 -  Bairro Araújo -  Cidade X,boleto,Eduardo Barbosa,eduardo.barbosa@exemplo.com,2020-05-31,1965-05-04,RS,(10) 8302-7595,C,206,b02a8576-eb96-4d8c-8cd7-3a5495b1a96b,signup,2023-05-05 04:56:55,/product/P001,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2 like Mac OS X),/search,145,instagram.com,P001
